UID,Nome,Fonte do nome,Confianca,Tipo,Mesh,Mapa ID,Mapa,X,Y,Origem
6319,Stake,SobNpcs.txt,high,Stake,877,1039,playground,342,278,SobNpcs.txt
6320,Stake,SobNpcs.txt,high,Stake,877,1039,playground,346,274,SobNpcs.txt
6321,Stake,SobNpcs.txt,high,Stake,877,1039,playground,350,270,SobNpcs.txt
6322,Stake,SobNpcs.txt,high,Stake,877,1039,playground,358,262,SobNpcs.txt
6323,Stake,SobNpcs.txt,high,Stake,877,1039,playground,362,258,SobNpcs.txt
6324,Stake,SobNpcs.txt,high,Stake,877,1039,playground,366,254,SobNpcs.txt
6325,Stake,SobNpcs.txt,high,Stake,877,1039,playground,370,250,SobNpcs.txt
6326,Stake,SobNpcs.txt,high,Stake,877,1039,playground,374,246,SobNpcs.txt
6327,Stake,SobNpcs.txt,high,Stake,877,1039,playground,378,242,SobNpcs.txt
6328,Stake,SobNpcs.txt,high,Stake,877,1039,playground,382,238,SobNpcs.txt
6329,Stake,SobNpcs.txt,high,Stake,877,1039,playground,390,230,SobNpcs.txt
6330,Stake,SobNpcs.txt,high,Stake,877,1039,playground,394,226,SobNpcs.txt
6331,Stake,SobNpcs.txt,high,Stake,877,1039,playground,398,222,SobNpcs.txt
6332,Stake,SobNpcs.txt,high,Stake,877,1039,playground,402,218,SobNpcs.txt
6333,Stake,SobNpcs.txt,high,Stake,877,1039,playground,406,214,SobNpcs.txt
6334,Stake,SobNpcs.txt,high,Stake,877,1039,playground,410,210,SobNpcs.txt
6335,Stake,SobNpcs.txt,high,Stake,877,1039,playground,414,206,SobNpcs.txt
6336,Stake,SobNpcs.txt,high,Stake,907,1039,playground,235,435,SobNpcs.txt
6337,Stake,SobNpcs.txt,high,Stake,907,1039,playground,239,431,SobNpcs.txt
6338,Stake,SobNpcs.txt,high,Stake,907,1039,playground,243,427,SobNpcs.txt
6339,Stake,SobNpcs.txt,high,Stake,907,1039,playground,247,423,SobNpcs.txt
6340,Stake,SobNpcs.txt,high,Stake,907,1039,playground,251,419,SobNpcs.txt
6341,Stake,SobNpcs.txt,high,Stake,907,1039,playground,255,415,SobNpcs.txt
6342,Stake,SobNpcs.txt,high,Stake,907,1039,playground,259,411,SobNpcs.txt
6343,Stake,SobNpcs.txt,high,Stake,907,1039,playground,267,403,SobNpcs.txt
6344,Stake,SobNpcs.txt,high,Stake,907,1039,playground,271,399,SobNpcs.txt
6345,Stake,SobNpcs.txt,high,Stake,907,1039,playground,275,395,SobNpcs.txt
6346,Stake,SobNpcs.txt,high,Stake,907,1039,playground,279,391,SobNpcs.txt
6347,Stake,SobNpcs.txt,high,Stake,907,1039,playground,283,387,SobNpcs.txt
6348,Stake,SobNpcs.txt,high,Stake,907,1039,playground,287,383,SobNpcs.txt
6349,Stake,SobNpcs.txt,high,Stake,907,1039,playground,291,379,SobNpcs.txt
6350,Stake,SobNpcs.txt,high,Stake,907,1039,playground,299,371,SobNpcs.txt
6351,Stake,SobNpcs.txt,high,Stake,907,1039,playground,303,367,SobNpcs.txt
6352,Stake,SobNpcs.txt,high,Stake,907,1039,playground,307,363,SobNpcs.txt
6353,Stake,SobNpcs.txt,high,Stake,907,1039,playground,311,359,SobNpcs.txt
6354,Stake,SobNpcs.txt,high,Stake,907,1039,playground,315,355,SobNpcs.txt
6355,Stake,SobNpcs.txt,high,Stake,907,1039,playground,319,351,SobNpcs.txt
6356,Stake,SobNpcs.txt,high,Stake,907,1039,playground,323,347,SobNpcs.txt
6357,Stake,SobNpcs.txt,high,Stake,937,1039,playground,351,319,SobNpcs.txt
6358,Stake,SobNpcs.txt,high,Stake,937,1039,playground,355,315,SobNpcs.txt
6359,Stake,SobNpcs.txt,high,Stake,937,1039,playground,359,311,SobNpcs.txt
6360,Stake,SobNpcs.txt,high,Stake,937,1039,playground,363,307,SobNpcs.txt
6361,Stake,SobNpcs.txt,high,Stake,937,1039,playground,367,303,SobNpcs.txt
6362,Stake,SobNpcs.txt,high,Stake,937,1039,playground,371,299,SobNpcs.txt
6363,Stake,SobNpcs.txt,high,Stake,937,1039,playground,375,295,SobNpcs.txt
6364,Stake,SobNpcs.txt,high,Stake,937,1039,playground,383,287,SobNpcs.txt
6365,Stake,SobNpcs.txt,high,Stake,937,1039,playground,387,283,SobNpcs.txt
6366,Stake,SobNpcs.txt,high,Stake,937,1039,playground,391,279,SobNpcs.txt
6367,Stake,SobNpcs.txt,high,Stake,937,1039,playground,395,275,SobNpcs.txt
6368,Stake,SobNpcs.txt,high,Stake,937,1039,playground,399,271,SobNpcs.txt
6369,Stake,SobNpcs.txt,high,Stake,937,1039,playground,403,267,SobNpcs.txt
6370,Stake,SobNpcs.txt,high,Stake,937,1039,playground,407,263,SobNpcs.txt
6371,Stake,SobNpcs.txt,high,Stake,937,1039,playground,415,255,SobNpcs.txt
6372,Stake,SobNpcs.txt,high,Stake,937,1039,playground,419,251,SobNpcs.txt
6373,Stake,SobNpcs.txt,high,Stake,937,1039,playground,423,247,SobNpcs.txt
6374,Stake,SobNpcs.txt,high,Stake,937,1039,playground,427,243,SobNpcs.txt
6375,Stake,SobNpcs.txt,high,Stake,937,1039,playground,431,239,SobNpcs.txt
6376,Stake,SobNpcs.txt,high,Stake,937,1039,playground,435,235,SobNpcs.txt
6377,Stake,SobNpcs.txt,high,Stake,937,1039,playground,439,231,SobNpcs.txt
6378,Stake,SobNpcs.txt,high,Stake,967,1039,playground,260,460,SobNpcs.txt
6379,Stake,SobNpcs.txt,high,Stake,967,1039,playground,264,456,SobNpcs.txt
6380,Stake,SobNpcs.txt,high,Stake,967,1039,playground,268,452,SobNpcs.txt
6381,Stake,SobNpcs.txt,high,Stake,967,1039,playground,272,448,SobNpcs.txt
6382,Stake,SobNpcs.txt,high,Stake,967,1039,playground,276,444,SobNpcs.txt
6383,Stake,SobNpcs.txt,high,Stake,967,1039,playground,280,440,SobNpcs.txt
6384,Stake,SobNpcs.txt,high,Stake,967,1039,playground,284,436,SobNpcs.txt
6385,Stake,SobNpcs.txt,high,Stake,967,1039,playground,292,428,SobNpcs.txt
6386,Stake,SobNpcs.txt,high,Stake,967,1039,playground,296,424,SobNpcs.txt
6387,Stake,SobNpcs.txt,high,Stake,967,1039,playground,300,420,SobNpcs.txt
6388,Stake,SobNpcs.txt,high,Stake,967,1039,playground,304,416,SobNpcs.txt
6389,Stake,SobNpcs.txt,high,Stake,967,1039,playground,308,412,SobNpcs.txt
6390,Stake,SobNpcs.txt,high,Stake,967,1039,playground,312,408,SobNpcs.txt
6391,Stake,SobNpcs.txt,high,Stake,967,1039,playground,316,404,SobNpcs.txt
6392,Stake,SobNpcs.txt,high,Stake,967,1039,playground,324,396,SobNpcs.txt
6393,Stake,SobNpcs.txt,high,Stake,967,1039,playground,328,392,SobNpcs.txt
6394,Stake,SobNpcs.txt,high,Stake,967,1039,playground,332,388,SobNpcs.txt
6395,Stake,SobNpcs.txt,high,Stake,967,1039,playground,336,384,SobNpcs.txt
6396,Stake,SobNpcs.txt,high,Stake,967,1039,playground,340,380,SobNpcs.txt
6397,Stake,SobNpcs.txt,high,Stake,967,1039,playground,344,376,SobNpcs.txt
6398,Stake,SobNpcs.txt,high,Stake,967,1039,playground,348,372,SobNpcs.txt
6399,Stake,SobNpcs.txt,high,Stake,997,1039,playground,376,344,SobNpcs.txt
6400,Stake,SobNpcs.txt,high,Stake,997,1039,playground,380,340,SobNpcs.txt
6401,Stake,SobNpcs.txt,high,Stake,997,1039,playground,384,336,SobNpcs.txt
6402,Stake,SobNpcs.txt,high,Stake,997,1039,playground,388,332,SobNpcs.txt
6403,Stake,SobNpcs.txt,high,Stake,997,1039,playground,392,328,SobNpcs.txt
6404,Stake,SobNpcs.txt,high,Stake,997,1039,playground,396,324,SobNpcs.txt
6405,Stake,SobNpcs.txt,high,Stake,997,1039,playground,400,320,SobNpcs.txt
6406,Stake,SobNpcs.txt,high,Stake,997,1039,playground,408,312,SobNpcs.txt
6407,Stake,SobNpcs.txt,high,Stake,997,1039,playground,412,308,SobNpcs.txt
6408,Stake,SobNpcs.txt,high,Stake,997,1039,playground,416,304,SobNpcs.txt
6409,Stake,SobNpcs.txt,high,Stake,997,1039,playground,420,300,SobNpcs.txt
6410,Stake,SobNpcs.txt,high,Stake,997,1039,playground,424,296,SobNpcs.txt
6411,Stake,SobNpcs.txt,high,Stake,997,1039,playground,428,292,SobNpcs.txt
6412,Stake,SobNpcs.txt,high,Stake,997,1039,playground,432,288,SobNpcs.txt
6413,Stake,SobNpcs.txt,high,Stake,997,1039,playground,440,280,SobNpcs.txt
6414,Stake,SobNpcs.txt,high,Stake,997,1039,playground,444,276,SobNpcs.txt
6415,Stake,SobNpcs.txt,high,Stake,997,1039,playground,448,272,SobNpcs.txt
6416,Stake,SobNpcs.txt,high,Stake,997,1039,playground,452,268,SobNpcs.txt
6417,Stake,SobNpcs.txt,high,Stake,997,1039,playground,456,264,SobNpcs.txt
6418,Stake,SobNpcs.txt,high,Stake,997,1039,playground,460,260,SobNpcs.txt
6419,Stake,SobNpcs.txt,high,Stake,997,1039,playground,464,256,SobNpcs.txt
6420,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,285,485,SobNpcs.txt
6421,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,289,481,SobNpcs.txt
6422,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,293,477,SobNpcs.txt
6423,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,297,473,SobNpcs.txt
6424,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,301,469,SobNpcs.txt
6425,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,305,465,SobNpcs.txt
6426,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,309,461,SobNpcs.txt
6427,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,317,453,SobNpcs.txt
6428,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,321,449,SobNpcs.txt
6429,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,325,445,SobNpcs.txt
6430,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,329,441,SobNpcs.txt
6431,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,333,437,SobNpcs.txt
6432,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,337,433,SobNpcs.txt
6433,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,341,429,SobNpcs.txt
6434,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,349,421,SobNpcs.txt
6435,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,353,417,SobNpcs.txt
6436,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,357,413,SobNpcs.txt
6437,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,361,409,SobNpcs.txt
6438,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,365,405,SobNpcs.txt
6439,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,369,401,SobNpcs.txt
6440,Stake,SobNpcs.txt,high,Stake,1027,1039,playground,373,397,SobNpcs.txt
6441,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,401,369,SobNpcs.txt
6442,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,405,365,SobNpcs.txt
6443,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,409,361,SobNpcs.txt
6444,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,413,357,SobNpcs.txt
6445,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,417,353,SobNpcs.txt
6446,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,421,349,SobNpcs.txt
6447,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,425,345,SobNpcs.txt
6448,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,433,337,SobNpcs.txt
6449,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,437,333,SobNpcs.txt
6450,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,441,329,SobNpcs.txt
6451,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,445,325,SobNpcs.txt
6452,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,449,321,SobNpcs.txt
6453,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,453,317,SobNpcs.txt
6454,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,457,313,SobNpcs.txt
6455,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,465,305,SobNpcs.txt
6456,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,469,301,SobNpcs.txt
6457,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,473,297,SobNpcs.txt
6458,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,477,293,SobNpcs.txt
6459,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,481,289,SobNpcs.txt
6460,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,485,285,SobNpcs.txt
6461,Stake,SobNpcs.txt,high,Stake,1507,1039,playground,489,281,SobNpcs.txt
180,Boxer Huang,SobNpcs.txt,high,Talker,6447,1039,playground,222,220,SobNpcs.txt
710010,Unlimited Arena,SobNpcs.txt,high,Talker,1944,1002,newplain,422,395,SobNpcs.txt
828280,Claim,SobNpcs.txt,high,Talker,34400,1111,1111,126,77,SobNpcs.txt
828281,Claim,SobNpcs.txt,high,Talker,34400,1112,1112,126,77,SobNpcs.txt
828282,Claim,SobNpcs.txt,high,Talker,34400,1113,1113,126,77,SobNpcs.txt
828283,Claim,SobNpcs.txt,high,Talker,34400,1114,1114,126,77,SobNpcs.txt
,Edit NPC,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Chi Token,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Events Manager,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Super Clan Token,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Super Guild Token,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
290,Teleport To DC,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,Stake,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
103009,Monster Points,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
103010,Flying Dragon,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,VIP Book,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
20823,Giant Out,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
20522,Nobility War Cross,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,L60 Unique Gear Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
200002,Dukeof Hell,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
200124,Elder Power2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
200058,Sister Yung2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
20030,Sister Yung,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
20029,Elder Power,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
20028,Windwalker Guard,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,Level67 Elite Headgear Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Level55 Elite Weapon Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Level52 Unique Headgear Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Level50 Unique Weapon Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
30000,Matchmaker,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4580,Treasure Box,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4600,Treasure Box1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4601,Treasure Box2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4602,Treasure Box3,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4567,Yang Yun,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4572,Plum,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4568,Ruan Brother,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4570,Ruan Good Man,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4571,Ruan Better Man,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4566,Yang Yun,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4578,Cauldron,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4603,Block Stone,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4584,Herbalist Chou,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4586,Jade Courtesan,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4590,Leopard Pillar,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4589,Tiger Pillar,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4588,Dragon Pillar,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4587,Sparrow Pillar,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4595,Mr Loneliness,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4594,Night Box,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4593,Dark Box,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4592,Day Box,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4591,Platform,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4565,Sugar Tang,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
10850,Mr Wonder,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
20005,Celestine,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,Power Book,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
4704,Old Beggar,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
,Ring Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
4651,Louis,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4432,Arena Guard,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4434,Ironsmith Chou,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
10223,Prize Officer2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
300010,Bird Exorcist,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4707,Commander Kerry,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4706,Guide Zhang,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4705,Felix,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4711,Commander Aid4,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4710,Commander Aid3,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4709,Commander Aid2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4708,Commander Aid1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,Flood Demon Box,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Ancient Demon Box,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Demon Box,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Aurora Demon Box,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Sacred Demon Box,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Chaos Demon Box,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Heaven Demon Box,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
9619,Prize Center Teleporter1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9620,Prize Center Teleporter2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9621,Prize Center Teleporter3,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9622,Prize Center Teleporter4,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9650,Prize Center Teleporter5,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9651,Prize Center Teleporter6,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9652,Prize Center Teleporter7,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9653,Prize Center Teleporter8,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19160,Pak Yan,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19165,Flame Altar,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19239,Lava Flower1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19172,Lava Flower2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19173,Lava Flower3,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19174,Lava Flower4,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19176,Lava Flower5,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19177,Lava Flower6,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19238,Lava Flower7,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19164,Ching Yan,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19167,White Herb1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19168,White Herb2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19169,White Herb3,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19170,White Herb4,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19171,White Herb5,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19175,White Herb6,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19183,Wounded Bright Tribesman,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19184,Bright Guard,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19163,Broken Forge Furnace,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19162,Chong Yan,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19161,Remainof Bright Tribesman,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19166,Guidof Fiery Dragon,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,Steed3 Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Steed1 Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
15702,Server Transfer,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,Black Friday Accesory,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
19436,Ideal Desgner,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19452,Astral Pheonix,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19507,Holy Phoenix Cup,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19506,Golden Phoenix Cup,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19505,Silver Pheoenix Cup,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
19504,Bronze Phoenix Cup,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,Select Sacred Refinery Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Gold Prize Token,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Sash Fragment Realm,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
10951,Explosive Devide1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
10950,Explosive Devide2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
10949,Explosive Devide3,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
10948,Explosive Devide4,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
18787,Realm Envoy,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,Poker Millionaire Lee,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
4633,Aunt Peach,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4623,Obscure Warrior,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4626,Stone Column1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4624,Stone Column2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4625,Stone Column3,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4627,Stone Column4,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4621,Harvey,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4719,Carolyn,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4718,Farmer Lynn,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4505,Taoist Shine,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4507,Ghost Sweety Puddy,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4513,Dark Sweety Puddy,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4514,Dark Sweety Lily,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4508,Ghost Sweety Lily,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4515,Dark Sweety Mindy,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4509,Ghost Sweety Mindy,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4516,Dark Sweety Day,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4510,Ghost Sweety Day,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4511,Ghost Sweety Cuty,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4517,Dark Sweety Cuty,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4518,Ghost Fiend Altar1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4519,Ghost Fiend Altar2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4520,Ghost Fiend Altar3,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
