id;name;type;lookface;life;mana;attack_max;attack_min;defence;dexterity;dodge;helmet_type;armor_type;weaponr_type;weaponl_type;attack_range;view_range;escape_life;attack_speed;move_speed;level;attack_user;drop_money;drop_itemtype;size_add;action;run_speed;drop_armet;drop_necklace;drop_armor;drop_ring;drop_weapon;drop_shield;drop_shoes;drop_hp;drop_mp;magic_type;magic_def;magic_hitrate;ai_type;defence2;stc_type;anti_monster;extra_battlelev;extra_exp;extra_damage;species_type;attr_metal;attr_wood;attr_water;attr_fire;attr_earth;vs_callpet;transform_flag;transform_condition;transform_monster;attack_new;defence_new;stable_defence;critical_rate;magic_critical_rate;anti_critical_rate;final_dmg_add;final_dmg_add_mgc;final_dmg_reduce;final_dmg_reduce_mgc;item_drop_rule1;item_drop_rule2;item_drop_rule3;item_drop_rule4;extra_magic_injury;attribute
2435;HeavenDemon;0001;0165;0033;00;0005;0004;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;32771;0005;0000;0000;98053926;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2436;ChaosDemon;0001;0327;0033;00;0005;0004;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;32771;0005;0000;0000;98053927;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2437;SacredDemon;0001;0168;0033;00;0005;0004;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;32771;0005;0000;0000;98053928;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2438;AuroraDemon;0001;0210;0033;00;0005;0004;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;32771;0005;0000;0000;98053929;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2440;RockBehemoth;0001;0136;3656;00;0146;0119;0000;0006;0075;0000;0000;0000;0000;0001;0010;0000;1000;1000;0042;32771;0039;0000;0002;98053989;1000;004;007;003;007;007;000;009;1002000;1001020;0000;0000;0000;0000;1000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2441;RockLeader;0001;0136;3656;00;0146;0119;0000;0006;0075;0000;0000;0000;0000;0001;0010;0000;1000;1000;0042;32771;0039;0000;0002;98053990;1000;004;007;003;007;007;000;009;1002000;1001020;0000;0000;0000;0000;0500;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2442;RockLackey;0001;0136;3656;00;0146;0119;0000;0006;0075;0000;0000;0000;0000;0001;0010;0000;1000;1000;0042;32771;0039;0000;0002;98053991;1000;004;007;003;007;007;000;009;1002000;1001020;0000;0000;0000;0000;5000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2443;GuardPotion;0001;0760;0033;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;172096;0005;0000;0000;9700000;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2445;SluggishPotion;0001;0762;0033;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;172096;0005;0000;0000;9700000;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2446;DizzyHammer;0001;0763;0033;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;172096;0005;0000;0000;9700000;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2447;RestorePotion;0001;0764;0033;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;172096;0005;0000;0000;90000641;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2448;ScreamBomb;0001;0765;0033;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;172096;0005;0000;0000;90000621;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2449;SuperExclamationMark;0001;0766;0033;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;172096;0005;0000;0000;90000691;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2450;SuperQuestionMark;0001;0767;0033;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;172096;0005;0000;0000;90000600;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2451;SpiritPotion;0001;0768;0033;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;172096;0005;0000;0000;90000631;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2452;ExcitementPotion;0001;0769;0033;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;172096;0005;0000;0000;90000681;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2453;ChaosBomb;0001;0770;0033;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;172096;0005;0000;0000;9700000;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2454;SuperExcitementPotion;0001;0769;0033;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;172096;0005;0000;0000;90000701;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2460;DarkLady;0001;0228;65535;00;2550;2550;2500;0100;0086;0000;0000;0000;0000;0009;0009;0000;1300;0500;0128;32771;0031;0000;0001;98054356;0500;099;099;099;099;099;099;099;1000040;1002040;1002;0099;0070;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2461;DarkElf;0001;0328;65535;00;2500;1800;0000;0036;0086;0000;0000;0000;0000;0001;0010;0000;1000;1000;0127;32771;0018;0000;0001;98054349;0500;099;099;099;099;022;009;099;1000040;1002040;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2465;NightmareLady;0001;0230;65535;00;2550;2550;2500;0100;0086;0000;0000;0000;0000;0009;0009;0000;1300;0500;0128;32771;0031;0000;0001;98054357;0500;099;099;099;099;099;099;099;1000040;1002040;1002;0099;0070;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2466;GrottoLady;0001;0130;65535;00;2500;1800;0000;0036;0086;0000;0000;0000;0000;0001;0010;0000;1000;1000;0127;32771;0018;0000;0001;98054350;0500;099;099;099;099;099;009;023;1000040;1002040;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2473;SnakeChief;0001;0262;65535;00;2550;2550;2500;0100;0086;0000;0000;0000;0000;0009;0009;0000;1300;0500;0128;32771;0031;0000;0001;98054358;0500;099;099;099;099;099;099;099;1000040;1002040;1002;0099;0070;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2474;SnakeHubbub;0001;0162;65535;00;2500;1800;0000;0036;0086;0000;0000;0000;0000;0001;0010;0000;1000;1000;0127;32771;0018;0000;0001;98054351;0500;009;023;009;023;022;009;023;1000040;1002040;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2478;HeadlessGeneral;0001;0151;65535;00;2550;2550;2500;0100;0086;0000;0000;0000;0000;0009;0009;0000;1300;0500;0128;32771;0031;0000;0001;98054359;0500;099;099;099;099;099;099;099;1000040;1002040;1002;0099;0070;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2479;HeadlessSoldier;0001;0251;65535;00;2500;1800;0000;0036;0086;0000;0000;0000;0000;0001;0010;0000;1000;1000;0127;32771;0018;0000;0001;98054352;0500;009;023;009;023;022;009;023;1000040;1002040;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2493;Merchant;0001;0361;65535;00;1000;1000;3000;0080;0083;0000;0000;0000;0000;0001;0030;0000;1000;0500;0120;32773;0000;0000;0001;0000;0200;099;099;099;099;099;099;099;0000;0000;0000;0015;0000;0000;10000;00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2494;BanditMinion;0001;0201;40000;00;3500;3500;0900;0013;0086;0000;0000;0000;0000;0001;0010;1000;0700;0500;0120;32771;0000;0000;0001;98054389;0200;099;099;099;099;099;099;099;1002020;1001020;0000;0060;0000;0000;10000;00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2495;MightyBandit;0001;0201;50000;00;4500;4500;0900;0013;0086;0000;0000;0000;0000;0001;0010;1000;0700;0500;0120;32771;0000;0000;0001;98054389;0200;099;099;099;099;099;099;099;1002020;1001020;0000;0060;0000;0000;10000;00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2611;Macaque1;0001;0103;2199;00;0173;0156;0000;0018;0078;0000;0000;0000;0000;0001;0008;0000;1000;0500;0047;32771;0043;0000;0001;0000;0500;004;008;004;008;008;001;009;1000020;1001020;0000;0000;0000;0000;10000;10;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2612;GiantApe1;0001;0270;2643;00;0222;0200;0000;0018;0079;0000;0000;0000;0000;0001;0008;0000;1000;0500;0052;32771;0047;0000;0002;0000;0500;005;009;005;009;009;002;011;1000020;1001020;0000;0000;0000;0000;10000;11;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2613;SandMonster1;0001;0281;5760;00;0439;0397;0000;0021;0087;0000;0000;0000;0000;0001;0008;0000;1000;0500;0067;32771;0073;0000;0003;0000;0500;006;013;006;013;013;004;013;1000030;1001030;0000;0000;0000;0000;10000;14;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2614;RockMonster1;0001;0280;8459;00;0589;0532;0000;0025;0086;0000;0000;0000;0000;0001;0008;0000;1000;0500;0077;32771;0085;0000;0001;0000;0500;007;015;006;015;015;005;015;1000030;1001030;0000;0000;0000;0000;10000;16;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2615;EvilMerman;0001;0213;1200;00;0100;0089;65000;0015;0075;0000;0000;0000;0000;0001;0008;0000;1000;0500;0042;32776;0039;0000;0001;7272700;0500;004;007;003;007;007;000;009;1000020;1001020;0000;0000;0000;0000;0001;09;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2616;FlyingSnake;0001;0203;1200;00;0100;0089;65000;0015;0075;0000;0000;0000;0000;0001;0008;0000;1000;0500;0042;32776;0039;0000;0001;7272700;0500;004;007;003;007;007;000;009;1000020;1001020;0000;0000;0000;0000;0001;09;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2617;MutatedDragon;0001;0155;2000;00;0496;0448;65000;0025;0083;0000;0000;0000;0000;0001;0008;0000;1000;0500;0072;32776;0079;0000;0002;7272710;0500;006;014;006;014;014;004;015;1000030;1001030;0000;0000;0000;0000;0001;15;17;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2618;BattleScorpion;0001;0133;2000;00;0496;0448;65000;0025;0083;0000;0000;0000;0000;0001;0008;0000;1000;0500;0072;32776;0079;0000;0002;7272710;0500;006;014;006;014;014;004;015;1000030;1001030;0000;0000;0000;0000;0001;15;17;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2619;RagingBull;0001;0317;2800;00;1253;1134;65000;0030;0086;0000;0000;0000;0000;0001;0010;0000;1000;1000;0102;32776;0132;0000;0001;7272720;0500;008;020;009;020;020;008;021;1002010;1002030;0000;0000;0000;0000;0001;20;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2620;RoseFinch;0001;0231;2800;00;1253;1134;65000;0030;0086;0000;0000;0000;0000;0001;0010;0000;1000;1000;0102;32776;0132;0000;0001;7272720;0500;008;020;009;020;020;008;021;1002010;1002030;0000;0000;0000;0000;0001;20;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2621;FreakStalker;0001;0281;3600;00;2572;1732;65000;0019;0086;0000;0000;0000;0000;0001;0020;120000;1000;0500;0120;32776;0223;0000;0003;7272730;0100;009;021;009;021;021;009;009;1002020;1001020;0000;0070;0000;0000;0001;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2622;GrislyBat;0001;0206;3600;00;2572;1732;65000;0019;0086;0000;0000;0000;0000;0001;0020;120000;1000;0500;0120;32776;0223;0000;0003;7272730;0100;009;021;009;021;021;009;009;1002020;1001020;0000;0070;0000;0000;0001;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2623;GhostGeneral;0001;0233;2199;00;0173;0156;0000;0018;0078;0000;0000;0000;0000;0001;0010;0000;1000;0500;0047;32771;0043;0000;0001;0000;0500;004;008;004;008;008;001;009;1000020;1001020;0000;0000;0000;0000;10000;10;12;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2624;FrostBanshee;0001;0152;0100;00;0100;0089;65000;0015;0075;0000;0000;0000;0000;0001;0010;0000;1000;0500;0042;32771;0039;0000;0001;0000;0500;004;007;003;007;007;000;009;1000020;1001020;0000;0000;0000;0000;0001;09;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2625;ChaoticWizard;0001;0127;0100;00;0496;0448;65000;0025;0083;0000;0000;0000;0000;0001;0010;0000;1000;0500;0072;32771;0079;0000;0002;0000;0500;006;014;006;014;014;004;015;1000030;1001030;0000;0000;0000;0000;0001;15;17;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2626;AvianFighter;0001;0197;0100;00;0496;0448;65000;0025;0083;0000;0000;0000;0000;0001;0010;0000;1000;0500;0072;32771;0079;0000;0002;0000;0500;006;014;006;014;014;004;015;1000030;1001030;0000;0000;0000;0000;0001;15;17;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2627;SoulEater;0001;0105;0020;00;1253;1134;65000;0030;0086;0000;0000;0000;0000;0001;0010;0000;1000;1000;0102;32771;0132;0000;0001;7283600;0500;008;020;009;020;020;008;021;1002010;1002030;0000;0000;0000;0000;0001;20;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2628;DreamEater;0001;0317;0200;00;1253;1134;65000;0030;0086;0000;0000;0000;0000;0001;0010;0000;1000;1000;0102;32771;0132;0000;0001;7283610;0500;008;020;009;020;020;008;021;1002010;1002030;0000;0000;0000;0000;0001;20;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2629;FallenGiant;0001;0171;2000;00;2572;1732;65000;0019;0086;0000;0000;0000;0000;0001;0020;0000;1000;0500;0120;32771;0223;0000;0003;7283620;0100;009;021;009;021;021;009;009;1002020;1001020;0000;0070;0000;0000;0001;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2680;Deer;0001;0297;0033;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;32771;0006;0000;0000;0000;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2684;Wraith;0001;0523;85000;00;2700;2000;0000;0036;0086;0000;0000;0000;0000;0001;0010;0000;1000;1000;0132;32771;0283;0000;0001;98054376;0500;009;023;009;023;022;009;023;1000040;1002040;0000;0000;0000;0000;10000;61;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2685;WraithLord;0001;0523;90000;00;3200;2500;3000;0036;0086;0000;0000;0000;0000;0001;0010;0000;1000;1000;0133;32771;0283;0000;0001;98054377;0500;009;023;009;023;022;009;023;1000040;1002040;0000;0000;0000;0000;10000;61;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2686;OceanGhost;0001;0524;98000;00;3000;2300;0000;0036;0086;0000;0000;0000;0000;0001;0010;0000;1000;1000;0137;32771;0283;0000;0001;98054381;0500;009;023;009;023;022;009;023;1000040;1002040;0000;0000;0000;0000;10000;61;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2687;DemonGhost;0001;0524;105000;00;3800;3000;3200;0036;0086;0000;0000;0000;0000;0001;0010;0000;1000;1000;0137;32771;0283;0000;0001;98054382;0500;009;023;009;023;022;009;023;1000040;1002040;0000;0000;0000;0000;10000;61;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2699;SilverOctopus;0001;0959;0050;00;0002;0001;60000;0019;0086;0000;0000;0000;0000;0001;0018;0000;1000;0500;0010;294915;0000;0000;0005;98053946;0100;000;000;000;000;000;000;000;0000;0000;0000;0000;0000;0000;0000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000002
2700;GoldenOctopus;0001;0959;0600;00;0002;0001;60000;0019;0086;0000;0000;0000;0000;0001;0018;0000;1000;0500;0140;819203;9000;0000;0005;98054386;0100;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;0000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000002
2712;SuperQuestionMark;0001;0767;0033;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;172096;0005;0000;0000;9700000;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2738;PhantomBeast;524291;0384;200000;00;2400;1800;1000;0036;0086;0000;0000;0000;0000;0001;0010;0000;1000;5000;0127;32771;0000;0000;0001;94294350;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2739;VolcanoBeast;524291;0385;200000;00;2400;1800;1000;0036;0086;0000;0000;0000;0000;0001;0010;0000;1000;5000;0127;32771;0000;0000;0001;94294480;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2751;ChaosGuard;0001;0275;999999999;00;1000000;1000000;100000;0050;0085;0000;0000;0000;0000;0015;0015;0000;1000;1000;0500;32807;0000;0000;0001;0000;0500;000;000;000;000;000;000;000;1002020;1001020;8036;0000;0100;0000;1000;00;0;255;100;0;0;0;0;0;0;0;0;0;0;0;0;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2996;ThiefLeader;0001;0201;20459;00;0989;0832;0000;0025;0086;0000;0000;0000;0000;0001;0008;0000;1000;0500;0097;32771;0085;0000;0002;98054170;0500;007;015;006;015;015;005;015;1000030;1001030;0000;0000;0000;0000;8000;00;0;150;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
2997;PlainsThief;0001;0601;15864;00;1000;1000;0000;0100;0033;0000;0000;0000;0000;0009;0010;0000;1300;0500;0089;32771;0390;0000;0001;98054138;0500;099;099;099;099;099;099;099;1000040;1001040;3014;0096;0070;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3000;OddMonster;0001;0105;18205;00;2466;2166;0712;0058;0100;0000;0000;0000;0000;0001;0018;0000;2000;0500;0118;32771;0012;0000;0001;98054254;0100;099;099;099;099;099;099;099;1002020;1002030;0000;0030;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3001;NorthMonster;0001;0105;14335;00;2070;1770;0597;0047;0100;0000;0000;0000;0000;0001;0018;0000;2000;0500;0108;32771;0015;0000;0001;98054213;0100;099;099;099;099;099;099;099;1002020;1002030;0000;0030;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3002;SouthMonster;0001;0105;9937;00;1745;1445;0452;0041;0099;0000;0000;0000;0000;0001;0018;0000;2000;0500;0098;32771;0016;0000;0001;98054174;0100;099;099;099;099;099;099;099;1002020;1002030;0000;0030;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3003;WestMonster;0001;0105;6813;00;1037;0737;0341;0034;0094;0000;0000;0000;0000;0002;0015;0000;2000;0250;0088;32771;0020;0000;0001;98054130;0100;099;099;099;099;099;099;099;1002010;1001040;0000;0030;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3004;EastMonster;0001;0105;4545;00;0704;0404;0253;0028;0093;0000;0000;0000;0000;0002;0015;0000;2000;0250;0078;32771;0023;0000;0001;98054093;0100;099;099;099;099;099;099;099;1002010;1001040;0000;0030;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3005;FuryGhost;0001;0200;4545;00;0754;0354;0253;0028;0093;0000;0000;0000;0000;0002;0015;0000;2000;0250;0078;32771;0023;0000;0001;98054097;0100;099;099;099;099;099;099;099;1002010;1001040;0000;0030;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3006;CrazyGhost;0001;0200;6813;00;1087;0687;0341;0034;0094;0000;0000;0000;0000;0002;0015;0000;2000;0250;0088;32771;0020;0000;0001;98054134;0100;099;099;099;099;099;099;099;1002010;1001040;0000;0030;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3007;RoaringGhost;0001;0200;9937;00;1795;1395;0452;0041;0099;0000;0000;0000;0000;0001;0018;0000;2000;0500;0098;32771;0016;0000;0001;98054178;0100;099;099;099;099;099;099;099;1002020;1002030;0000;0030;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3008;ScaryGhost;0001;0200;14335;00;2120;1720;0597;0047;0100;0000;0000;0000;0000;0001;0018;0000;2000;0500;0108;32771;0015;0000;0001;98054217;0100;099;099;099;099;099;099;099;1002020;1002030;0000;0030;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3009;BloodGhost;0001;0200;18205;00;2516;2116;0712;0058;0100;0000;0000;0000;0000;0001;0018;0000;2000;0500;0118;32771;0012;0000;0001;98054258;0100;099;099;099;099;099;099;099;1002020;1002030;0000;0030;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3010;IronBird;0001;0205;4545;00;0804;0304;0253;0028;0093;0000;0000;0000;0000;0002;0015;0000;2000;0250;0078;32771;0023;0000;0001;98054096;0100;099;099;099;099;099;099;099;1002010;1001040;0000;0030;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
